"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/01/2024","AQS","011011002","2","10.4","ug/m3 LC","53","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"01/04/2024","AQS","011011002","2","11","ug/m3 LC","55","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"01/13/2024","AQS","011011002","2","6.7","ug/m3 LC","37","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"01/16/2024","AQS","011011002","2","6.7","ug/m3 LC","37","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"01/19/2024","AQS","011011002","2","6.6","ug/m3 LC","37","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"01/22/2024","AQS","011011002","2","8.4","ug/m3 LC","47","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"01/25/2024","AQS","011011002","2","2.2","ug/m3 LC","12","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"01/28/2024","AQS","011011002","2","1.1","ug/m3 LC","6","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"01/31/2024","AQS","011011002","2","5.6","ug/m3 LC","31","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"02/03/2024","AQS","011011002","2","17.6","ug/m3 LC","67","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"02/06/2024","AQS","011011002","2","5.7","ug/m3 LC","32","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"02/09/2024","AQS","011011002","2","9.1","ug/m3 LC","51","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"02/12/2024","AQS","011011002","2","1.2","ug/m3 LC","7","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"02/15/2024","AQS","011011002","2","11","ug/m3 LC","55","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"02/18/2024","AQS","011011002","2","5","ug/m3 LC","28","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"02/21/2024","AQS","011011002","2","22.2","ug/m3 LC","75","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"02/24/2024","AQS","011011002","2","7.1","ug/m3 LC","39","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"02/27/2024","AQS","011011002","2","7.6","ug/m3 LC","42","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"03/01/2024","AQS","011011002","2","10.6","ug/m3 LC","54","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"03/04/2024","AQS","011011002","2","9.5","ug/m3 LC","52","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"03/07/2024","AQS","011011002","2","5.6","ug/m3 LC","31","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"03/10/2024","AQS","011011002","2","3.1","ug/m3 LC","17","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"03/13/2024","AQS","011011002","2","15.7","ug/m3 LC","63","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"03/16/2024","AQS","011011002","2","6.2","ug/m3 LC","34","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"03/19/2024","AQS","011011002","2","6.2","ug/m3 LC","34","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"03/22/2024","AQS","011011002","2","16.8","ug/m3 LC","65","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"03/25/2024","AQS","011011002","2","5","ug/m3 LC","28","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"03/28/2024","AQS","011011002","2","7.5","ug/m3 LC","42","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"03/31/2024","AQS","011011002","2","5.4","ug/m3 LC","30","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"04/03/2024","AQS","011011002","2","3.6","ug/m3 LC","20","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"04/06/2024","AQS","011011002","2","9.6","ug/m3 LC","52","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"04/09/2024","AQS","011011002","2","11.3","ug/m3 LC","55","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"04/12/2024","AQS","011011002","2","5.1","ug/m3 LC","28","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"04/15/2024","AQS","011011002","2","9.5","ug/m3 LC","52","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"04/18/2024","AQS","011011002","2","9.7","ug/m3 LC","52","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"04/21/2024","AQS","011011002","2","4.1","ug/m3 LC","23","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"04/24/2024","AQS","011011002","2","11.4","ug/m3 LC","55","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"04/27/2024","AQS","011011002","2","9.2","ug/m3 LC","51","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"04/30/2024","AQS","011011002","2","7.9","ug/m3 LC","44","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"05/03/2024","AQS","011011002","2","8.8","ug/m3 LC","49","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"05/06/2024","AQS","011011002","2","7.4","ug/m3 LC","41","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"05/09/2024","AQS","011011002","2","7.6","ug/m3 LC","42","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"05/12/2024","AQS","011011002","2","8.9","ug/m3 LC","49","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"05/15/2024","AQS","011011002","2","7.5","ug/m3 LC","42","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"05/18/2024","AQS","011011002","2","5.6","ug/m3 LC","31","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"05/21/2024","AQS","011011002","2","7.5","ug/m3 LC","42","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"05/24/2024","AQS","011011002","2","9.8","ug/m3 LC","52","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"05/27/2024","AQS","011011002","2","11.5","ug/m3 LC","55","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"06/02/2024","AQS","011011002","2","5.9","ug/m3 LC","33","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"06/05/2024","AQS","011011002","2","7.6","ug/m3 LC","42","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"06/08/2024","AQS","011011002","2","7.3","ug/m3 LC","41","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"06/11/2024","AQS","011011002","2","9.8","ug/m3 LC","52","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"06/14/2024","AQS","011011002","2","12.4","ug/m3 LC","57","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"06/17/2024","AQS","011011002","2","6.6","ug/m3 LC","37","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"06/20/2024","AQS","011011002","2","8.1","ug/m3 LC","45","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"06/23/2024","AQS","011011002","2","11.7","ug/m3 LC","56","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"06/26/2024","AQS","011011002","2","11.8","ug/m3 LC","56","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"06/29/2024","AQS","011011002","2","6.9","ug/m3 LC","38","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"07/02/2024","AQS","011011002","2","9","ug/m3 LC","50","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"07/05/2024","AQS","011011002","2","7","ug/m3 LC","39","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"07/08/2024","AQS","011011002","2","7.7","ug/m3 LC","43","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"07/11/2024","AQS","011011002","2","8","ug/m3 LC","44","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"07/17/2024","AQS","011011002","2","14.5","ug/m3 LC","61","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"07/26/2024","AQS","011011002","2","8","ug/m3 LC","44","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"07/29/2024","AQS","011011002","2","5.9","ug/m3 LC","33","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"08/01/2024","AQS","011011002","2","14.5","ug/m3 LC","61","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"08/04/2024","AQS","011011002","2","9.9","ug/m3 LC","52","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"08/07/2024","AQS","011011002","2","17.3","ug/m3 LC","66","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"08/10/2024","AQS","011011002","2","10.5","ug/m3 LC","54","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"08/16/2024","AQS","011011002","2","10.2","ug/m3 LC","53","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"08/19/2024","AQS","011011002","2","6.8","ug/m3 LC","38","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"08/22/2024","AQS","011011002","2","9.7","ug/m3 LC","52","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"08/25/2024","AQS","011011002","2","10.5","ug/m3 LC","54","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"08/28/2024","AQS","011011002","2","7.1","ug/m3 LC","39","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"08/31/2024","AQS","011011002","2","6.1","ug/m3 LC","34","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"09/03/2024","AQS","011011002","2","9.6","ug/m3 LC","52","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"09/06/2024","AQS","011011002","2","8.2","ug/m3 LC","46","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"09/09/2024","AQS","011011002","2","5.8","ug/m3 LC","32","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"09/12/2024","AQS","011011002","2","8","ug/m3 LC","44","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"09/15/2024","AQS","011011002","2","5.3","ug/m3 LC","29","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"09/18/2024","AQS","011011002","2","13.4","ug/m3 LC","59","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"09/21/2024","AQS","011011002","2","11.3","ug/m3 LC","55","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"09/24/2024","AQS","011011002","2","11","ug/m3 LC","55","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"09/27/2024","AQS","011011002","2","5.6","ug/m3 LC","31","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"09/30/2024","AQS","011011002","2","7","ug/m3 LC","39","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"10/03/2024","AQS","011011002","2","8.2","ug/m3 LC","46","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"10/06/2024","AQS","011011002","2","7.8","ug/m3 LC","43","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"10/09/2024","AQS","011011002","2","15.6","ug/m3 LC","63","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"10/12/2024","AQS","011011002","2","13.7","ug/m3 LC","60","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"10/15/2024","AQS","011011002","2","7.1","ug/m3 LC","39","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"10/18/2024","AQS","011011002","2","9.8","ug/m3 LC","52","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"10/21/2024","AQS","011011002","2","9.7","ug/m3 LC","52","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"10/24/2024","AQS","011011002","2","14.3","ug/m3 LC","61","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"10/27/2024","AQS","011011002","2","13.6","ug/m3 LC","59","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"10/30/2024","AQS","011011002","2","11.2","ug/m3 LC","55","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
"11/02/2024","AQS","011011002","2","9","ug/m3 LC","50","MOMS, ADEM","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","33860","Montgomery, AL","01","Alabama","101","Montgomery","32.4128110008542","-86.263394"
